ticket_id,created_at,customer_id,department,city,state,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,category,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images,latitude,longitude,target_category
1668,2025-01-20T16:36:00,4993,RH,São Paulo,RS,Notebook,Android,Firefox,5G,0,24,20,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01668.jpg,800,600,Financeiro,Crítica,Aberto,Aplicações,0,-0.303,6,3,-31.553672,-45.804616,Financeiro
1669,2025-01-20T16:53:00,7415,Financeiro,Campinas,RS,Mobile,Android,Chrome,WiFi,19,4,5,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01669.jpg,800,600,Acesso,Alta,Em andamento,N2,0,-0.564,4,1,-30.436936,-47.914766,Acesso
1670,2025-01-20T17:10:00,4391,Financeiro,Campinas,BA,Mobile,Linux,Edge,5G,5,4,72,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01670.jpg,800,480,Rede,Crítica,Aberto,N1,1,0.714,4,2,-28.289224,-43.348815,Rede
1671,2025-01-20T17:27:00,6486,Operações,São Paulo,BA,Desktop,Windows,Firefox,WiFi,29,24,4,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01671.jpg,800,720,RH,Baixa,Em andamento,Aplicações,1,-0.543,6,2,-28.566241,-48.079529,RH
1672,2025-01-20T17:44:00,6347,Financeiro,Santos,SP,Desktop,Linux,Safari,WiFi,11,48,36,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01672.jpg,640,600,Software,Crítica,Em andamento,Infra,0,-0.31,3,1,-26.537388,-52.034207,Software
1673,2025-01-20T18:01:00,6618,Operações,Curitiba,BA,Notebook,iOS,Safari,WiFi,37,12,7,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01673.jpg,800,480,Software,Alta,Em andamento,Aplicações,1,0.111,3,3,-25.192419,-51.854564,Software
1674,2025-01-20T18:18:00,5653,Financeiro,Belo Horizonte,RS,Desktop,Android,Firefox,Cabo,32,48,22,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01674.jpg,640,480,Rede,Média,Em andamento,N1,1,0.174,5,3,-28.386496,-50.444357,Rede
1675,2025-01-20T18:35:00,2390,RH,Santos,PR,Notebook,Android,Firefox,Cabo,8,24,14,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01675.jpg,1024,768,Software,Crítica,Fechado,N1,0,0.125,6,2,-27.473627,-50.164624,Software
1676,2025-01-20T18:52:00,8504,RH,Curitiba,PR,Desktop,Linux,Safari,4G,40,12,3,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01676.jpg,640,480,RH,Alta,Fechado,Infra,1,0.441,5,3,-28.180305,-51.697694,RH
1677,2025-01-20T19:09:00,4084,RH,São Paulo,SP,Mobile,Android,Chrome,Cabo,40,24,4,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01677.jpg,1280,720,Financeiro,Alta,Aberto,Infra,0,-0.18,3,3,-27.969503,-43.247066,Financeiro
1678,2025-01-20T19:26:00,3291,TI,Campinas,BA,Mobile,Linux,Chrome,WiFi,10,4,55,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01678.jpg,1280,720,Software,Baixa,Em andamento,N2,1,-0.672,4,0,-31.627182,-48.706397,Software
1679,2025-01-20T19:43:00,7149,Financeiro,Curitiba,PR,Desktop,iOS,Chrome,WiFi,22,24,42,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01679.jpg,1280,768,Rede,Média,Aberto,Aplicações,1,-0.043,5,2,-30.959026,-44.994863,Rede
1680,2025-01-20T20:00:00,2243,RH,Santos,BA,Mobile,Windows,Edge,4G,27,48,69,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01680.jpg,1280,600,Financeiro,Média,Fechado,N1,1,0.035,3,3,-27.981582,-52.52448,Financeiro
1681,2025-01-20T20:17:00,2548,Operações,Belo Horizonte,RJ,Notebook,iOS,Firefox,4G,17,24,66,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01681.jpg,640,480,Rede,Média,Fechado,Infra,0,-0.388,6,0,-25.302572,-49.277557,Rede
1682,2025-01-20T20:34:00,1212,TI,São Paulo,SP,Mobile,Windows,Chrome,5G,13,48,65,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01682.jpg,1024,768,Financeiro,Crítica,Em andamento,Aplicações,0,0.262,6,3,-30.714676,-44.738961,Financeiro
1683,2025-01-20T20:51:00,5526,TI,Campinas,SP,Mobile,Android,Safari,5G,4,48,29,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01683.jpg,800,480,Financeiro,Baixa,Aberto,N1,1,-0.412,3,2,-26.663268,-46.073705,Financeiro
1684,2025-01-20T21:08:00,2696,TI,Belo Horizonte,BA,Desktop,Linux,Edge,4G,0,48,38,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01684.jpg,800,768,RH,Baixa,Aberto,N2,1,0.129,6,0,-25.857193,-50.840134,RH
1685,2025-01-20T21:25:00,7860,RH,Curitiba,PR,Desktop,iOS,Firefox,4G,4,8,40,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01685.jpg,640,600,Software,Crítica,Fechado,Aplicações,0,0.068,6,2,-30.636857,-46.172757,Software
1686,2025-01-20T21:42:00,9364,Operações,Curitiba,RJ,Desktop,Linux,Safari,WiFi,11,24,49,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01686.jpg,800,600,Hardware,Baixa,Aberto,Aplicações,0,-0.303,3,2,-27.704279,-47.645779,Hardware
1687,2025-01-20T21:59:00,2727,TI,Curitiba,RS,Notebook,Windows,Edge,5G,28,24,58,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01687.jpg,1280,480,Software,Média,Fechado,N2,0,0.526,6,1,-33.156077,-51.554754,Software
1688,2025-01-20T22:16:00,5420,TI,Santos,RS,Mobile,Linux,Firefox,WiFi,13,24,2,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01688.jpg,1280,720,Rede,Crítica,Em andamento,Aplicações,0,0.189,4,1,-30.897456,-47.188722,Rede
1689,2025-01-20T22:33:00,6596,RH,São Paulo,RJ,Notebook,Android,Safari,5G,16,12,13,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01689.jpg,1024,768,Acesso,Alta,Aberto,Aplicações,1,0.531,6,2,-28.966914,-50.125561,Acesso
1690,2025-01-20T22:50:00,6294,Operações,Curitiba,BA,Mobile,Windows,Chrome,4G,6,4,15,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01690.jpg,1024,720,RH,Média,Em andamento,N2,0,0.087,5,2,-32.987212,-48.546524,RH
1691,2025-01-20T23:07:00,9100,TI,Santos,SP,Mobile,iOS,Chrome,Cabo,32,8,9,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01691.jpg,800,768,RH,Crítica,Em andamento,Infra,0,-0.645,5,3,-30.311583,-43.664598,RH
1692,2025-01-20T23:24:00,6637,RH,Campinas,BA,Desktop,Linux,Firefox,Cabo,19,48,47,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01692.jpg,800,768,Software,Alta,Em andamento,Aplicações,0,-0.322,7,2,-24.387028,-44.449482,Software
1693,2025-01-20T23:41:00,7593,Operações,Belo Horizonte,RS,Desktop,Linux,Firefox,4G,9,24,12,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01693.jpg,1280,480,Financeiro,Média,Fechado,Aplicações,0,0.431,4,3,-27.477939,-48.519339,Financeiro
1694,2025-01-20T23:58:00,3946,Operações,Curitiba,SP,Desktop,Android,Edge,5G,35,24,24,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01694.jpg,1280,480,Acesso,Crítica,Fechado,N2,0,0.593,5,1,-31.850501,-47.438078,Acesso
1695,2025-01-21T00:15:00,4652,Operações,Belo Horizonte,BA,Desktop,iOS,Firefox,4G,15,48,33,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01695.jpg,640,768,Hardware,Média,Em andamento,Infra,1,-0.444,5,1,-30.330556,-44.214344,Hardware
1696,2025-01-21T00:32:00,1058,TI,Campinas,MG,Notebook,Linux,Chrome,Cabo,10,48,20,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01696.jpg,1280,720,Hardware,Alta,Aberto,Infra,1,0.742,3,0,-30.438967,-48.676906,Hardware
1697,2025-01-21T00:49:00,2642,RH,Belo Horizonte,RS,Mobile,iOS,Firefox,WiFi,12,8,47,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01697.jpg,640,720,Rede,Crítica,Aberto,Aplicações,1,-0.228,5,1,-30.551186,-49.272646,Rede
1698,2025-01-21T01:06:00,3785,Financeiro,Belo Horizonte,PR,Desktop,Android,Safari,5G,13,24,27,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01698.jpg,640,720,Software,Baixa,Aberto,N2,0,0.704,6,2,-29.576851,-52.079035,Software
1699,2025-01-21T01:23:00,3494,TI,Campinas,RJ,Mobile,iOS,Edge,WiFi,32,12,64,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01699.jpg,1024,480,RH,Crítica,Fechado,N1,1,0.614,6,1,-31.030015,-46.645221,RH
1700,2025-01-21T01:40:00,4747,TI,São Paulo,BA,Mobile,Windows,Safari,5G,15,24,56,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01700.jpg,800,600,RH,Baixa,Fechado,Infra,1,0.674,3,2,-33.011161,-45.673709,RH
1701,2025-01-21T01:57:00,3494,Operações,Belo Horizonte,MG,Desktop,Windows,Chrome,4G,33,24,11,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01701.jpg,640,720,Acesso,Crítica,Fechado,Aplicações,0,0.48,6,0,-31.809048,-49.244286,Acesso
1702,2025-01-21T02:14:00,1288,TI,Curitiba,MG,Mobile,Android,Firefox,WiFi,24,8,40,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01702.jpg,1024,480,Rede,Crítica,Aberto,Aplicações,1,0.253,7,2,-30.318,-48.440681,Rede
1703,2025-01-21T02:31:00,8054,Financeiro,São Paulo,RJ,Mobile,Android,Firefox,Cabo,33,48,25,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01703.jpg,1024,768,Software,Baixa,Fechado,Infra,0,-0.078,3,0,-26.799594,-52.948414,Software
1704,2025-01-21T02:48:00,1392,Operações,Campinas,BA,Mobile,Windows,Edge,WiFi,27,24,57,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01704.jpg,640,768,Software,Alta,Fechado,Infra,0,0.86,4,1,-25.339385,-48.153802,Software
1705,2025-01-21T03:05:00,6190,Financeiro,Santos,BA,Desktop,Linux,Firefox,4G,37,8,21,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01705.jpg,640,600,Rede,Crítica,Fechado,N1,1,0.572,6,1,-33.281611,-47.293552,Rede
1706,2025-01-21T03:22:00,8216,RH,Belo Horizonte,SP,Desktop,Linux,Safari,5G,10,12,6,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01706.jpg,1024,480,Software,Baixa,Em andamento,N2,0,-0.443,6,0,-31.274646,-47.152233,Software
1707,2025-01-21T03:39:00,3765,Financeiro,São Paulo,BA,Desktop,iOS,Edge,5G,9,8,72,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01707.jpg,800,768,Hardware,Média,Em andamento,N1,0,-0.036,3,3,-29.932897,-51.016182,Hardware
1708,2025-01-21T03:56:00,9594,TI,Campinas,RJ,Desktop,iOS,Edge,WiFi,18,48,53,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01708.jpg,800,600,Software,Alta,Fechado,N1,1,0.624,5,2,-23.176889,-45.635906,Software
1709,2025-01-21T04:13:00,2733,Financeiro,Belo Horizonte,SP,Notebook,Windows,Firefox,Cabo,29,24,22,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01709.jpg,640,480,RH,Crítica,Fechado,N1,1,-0.494,5,2,-28.671329,-46.260363,RH
1710,2025-01-21T04:30:00,8727,TI,Curitiba,MG,Mobile,Windows,Chrome,Cabo,16,12,51,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01710.jpg,1024,720,RH,Baixa,Em andamento,Aplicações,0,-0.042,6,2,-27.272257,-49.091873,RH
1711,2025-01-21T04:47:00,4590,RH,Curitiba,BA,Desktop,Android,Safari,4G,6,8,1,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01711.jpg,640,480,Acesso,Média,Aberto,Aplicações,0,0.002,7,1,-29.924067,-44.60988,Acesso
1712,2025-01-21T05:04:00,4538,Operações,Santos,SP,Notebook,Windows,Firefox,5G,38,12,62,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01712.jpg,1280,768,Hardware,Alta,Aberto,Aplicações,1,0.121,5,0,-31.43439,-45.768404,Hardware
1713,2025-01-21T05:21:00,8698,TI,Curitiba,MG,Desktop,Android,Chrome,Cabo,21,8,63,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01713.jpg,1280,768,Software,Crítica,Aberto,N2,0,-0.977,5,2,-31.18041,-49.46972,Software
1714,2025-01-21T05:38:00,4083,Operações,Belo Horizonte,RS,Notebook,Linux,Edge,WiFi,5,4,33,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01714.jpg,1280,768,Hardware,Alta,Em andamento,Infra,1,0.455,5,1,-26.475612,-46.623386,Hardware
1715,2025-01-21T05:55:00,1652,RH,Curitiba,RS,Desktop,Android,Edge,5G,21,48,62,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01715.jpg,1280,600,Hardware,Alta,Fechado,Aplicações,0,0.56,4,0,-26.569773,-45.444182,Hardware
1716,2025-01-21T06:12:00,8702,Operações,Curitiba,RS,Mobile,Windows,Chrome,WiFi,18,4,64,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01716.jpg,1024,720,Hardware,Alta,Fechado,Infra,0,-0.937,5,1,-25.024227,-44.211358,Hardware
1717,2025-01-21T06:29:00,2119,RH,Belo Horizonte,RS,Desktop,iOS,Edge,5G,11,8,53,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01717.jpg,800,768,RH,Crítica,Aberto,N1,0,-0.473,4,2,-29.007775,-47.596276,RH
1718,2025-01-21T06:46:00,3382,RH,Santos,PR,Mobile,Linux,Chrome,Cabo,37,4,22,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01718.jpg,1280,768,Acesso,Baixa,Fechado,N2,1,0.155,5,0,-26.992725,-49.097088,Acesso
1719,2025-01-21T07:03:00,6484,Financeiro,Campinas,PR,Mobile,Linux,Chrome,4G,13,24,54,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01719.jpg,800,480,Hardware,Alta,Fechado,Infra,1,0.131,5,3,-33.562396,-44.966354,Hardware
1720,2025-01-21T07:20:00,5182,TI,Santos,BA,Notebook,Windows,Chrome,WiFi,17,4,57,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01720.jpg,1024,720,Financeiro,Alta,Aberto,N2,0,0.548,5,0,-33.245014,-48.914193,Financeiro
1721,2025-01-21T07:37:00,3603,RH,Belo Horizonte,BA,Desktop,Linux,Edge,4G,9,24,27,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01721.jpg,1024,768,Acesso,Crítica,Fechado,Aplicações,0,0.792,7,2,-32.547509,-44.658306,Acesso
1722,2025-01-21T07:54:00,7734,RH,Santos,MG,Notebook,Android,Safari,Cabo,30,4,8,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01722.jpg,1024,600,RH,Média,Fechado,N2,1,0.295,4,0,-25.122566,-46.237301,RH
1723,2025-01-21T08:11:00,6305,Operações,Curitiba,SP,Mobile,Windows,Safari,4G,14,4,33,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01723.jpg,640,600,Acesso,Baixa,Em andamento,Aplicações,0,-0.907,4,0,-31.609338,-52.113934,Acesso
1724,2025-01-21T08:28:00,6769,Operações,Curitiba,SP,Notebook,Windows,Firefox,5G,36,24,14,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01724.jpg,1280,720,Acesso,Crítica,Aberto,Infra,0,-0.179,5,2,-31.854918,-46.206623,Acesso
1725,2025-01-21T08:45:00,5818,Operações,Belo Horizonte,RS,Mobile,Windows,Safari,5G,29,24,18,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01725.jpg,800,720,Financeiro,Baixa,Aberto,N2,1,-0.376,6,0,-29.480693,-43.358211,Financeiro
1726,2025-01-21T09:02:00,6219,Financeiro,Curitiba,MG,Notebook,Linux,Edge,5G,3,12,50,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01726.jpg,1280,600,Financeiro,Baixa,Fechado,N1,0,-0.128,3,0,-29.540488,-44.110331,Financeiro
1727,2025-01-21T09:19:00,1537,Operações,Curitiba,SP,Desktop,Android,Chrome,5G,14,4,18,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01727.jpg,800,480,RH,Alta,Fechado,Aplicações,1,-0.122,6,3,-23.225462,-50.263779,RH
1728,2025-01-21T09:36:00,3928,Financeiro,Campinas,BA,Mobile,Windows,Safari,4G,14,12,29,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01728.jpg,800,720,Rede,Média,Aberto,Aplicações,0,-0.269,7,0,-31.186611,-43.52654,Rede
1729,2025-01-21T09:53:00,4675,Operações,São Paulo,RJ,Notebook,iOS,Safari,4G,22,12,48,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01729.jpg,800,720,Rede,Crítica,Aberto,Infra,0,-0.94,7,0,-22.977354,-49.656972,Rede
1730,2025-01-21T10:10:00,6966,Operações,Belo Horizonte,MG,Desktop,iOS,Safari,4G,18,4,17,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01730.jpg,800,768,Acesso,Baixa,Fechado,Aplicações,0,0.866,6,2,-27.681651,-47.192653,Acesso
1731,2025-01-21T10:27:00,8059,TI,São Paulo,PR,Mobile,Linux,Edge,4G,4,12,12,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01731.jpg,1280,720,Software,Alta,Fechado,Infra,0,0.732,5,1,-28.62662,-47.94228,Software
1732,2025-01-21T10:44:00,3828,RH,Campinas,MG,Notebook,Android,Chrome,WiFi,39,24,55,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01732.jpg,800,480,Software,Baixa,Aberto,Infra,1,0.527,6,3,-30.778175,-49.370601,Software
1733,2025-01-21T11:01:00,6494,Operações,Campinas,RJ,Desktop,Android,Safari,WiFi,32,4,1,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01733.jpg,640,768,Software,Crítica,Fechado,N1,0,0.166,6,3,-33.011911,-47.572137,Software
1734,2025-01-21T11:18:00,5034,RH,Santos,RS,Mobile,Windows,Firefox,5G,32,4,63,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01734.jpg,800,480,Hardware,Alta,Fechado,N1,0,-0.353,5,0,-30.206265,-46.621594,Hardware
1735,2025-01-21T11:35:00,5387,TI,Campinas,RJ,Notebook,Windows,Edge,WiFi,35,4,7,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01735.jpg,1024,720,Financeiro,Baixa,Fechado,N2,1,0.914,7,3,-24.96709,-47.246042,Financeiro
1736,2025-01-21T11:52:00,2731,Operações,São Paulo,SP,Notebook,iOS,Edge,5G,1,8,10,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01736.jpg,800,768,RH,Média,Em andamento,Aplicações,1,0.552,7,1,-28.28765,-51.624579,RH
1737,2025-01-21T12:09:00,7496,Operações,São Paulo,PR,Notebook,Android,Edge,WiFi,11,24,1,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01737.jpg,800,480,Financeiro,Média,Aberto,N2,0,0.448,6,2,-25.678551,-49.442502,Financeiro
1738,2025-01-21T12:26:00,7874,RH,Santos,PR,Mobile,Windows,Firefox,WiFi,18,48,45,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01738.jpg,640,768,Acesso,Baixa,Aberto,Aplicações,1,0.298,6,3,-30.849697,-52.709299,Acesso
1739,2025-01-21T12:43:00,4113,Operações,Campinas,RJ,Desktop,iOS,Firefox,4G,35,24,50,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01739.jpg,1024,480,Software,Alta,Aberto,Aplicações,0,0.785,5,2,-24.919299,-43.868877,Software
1740,2025-01-21T13:00:00,6252,RH,São Paulo,RS,Mobile,Windows,Edge,Cabo,36,8,40,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01740.jpg,640,600,Acesso,Alta,Em andamento,Infra,1,0.681,6,3,-28.186956,-49.606584,Acesso
1741,2025-01-21T13:17:00,1248,RH,Belo Horizonte,PR,Notebook,iOS,Firefox,Cabo,23,48,54,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01741.jpg,800,720,Financeiro,Média,Em andamento,N2,0,-0.52,6,1,-32.896306,-51.37723,Financeiro
1742,2025-01-21T13:34:00,3011,Operações,Belo Horizonte,BA,Mobile,Android,Edge,5G,35,4,21,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01742.jpg,800,480,Software,Alta,Aberto,Aplicações,1,-0.839,6,0,-29.216607,-47.516119,Software
1743,2025-01-21T13:51:00,7333,Financeiro,Santos,PR,Desktop,Android,Firefox,4G,6,12,32,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01743.jpg,640,480,Hardware,Média,Fechado,N2,0,0.9,6,0,-24.785885,-48.831282,Hardware
